Title,Avg Rating,Num Ratings
10723,6.11,819
16395,7.03,236
17490,6.65,346
15172,6.3,496
10351,6.53,347
7673,6.11,858
8660,8.16,112
14442,6.32,493
13301,6.6,313
5261,6.53,372
9248,7.17,186
7769,7.1,204
6267,6.66,306
7489,7.24,201
16297,6.34,512
697,7.43,153
12522,6.59,342
4919,6.14,719
11089,6.68,274
19767,6.16,638
4713,6.72,272
16994,6.2,599
18189,7.03,214
3570,7.28,175
18927,6.05,1007
18191,7.9,123
353,6.1,834
4134,6.87,229
690,7.18,182
16729,6.42,424
16483,6.43,435
2784,7.26,173
9192,7.16,193
20532,6.58,297
15153,6.24,568
2471,6.26,506
8189,6.17,805
15051,7.73,134
10094,7.04,215
16265,6.93,233
20006,6.25,616
13156,6.0,2534
15373,6.38,425
15030,5.9,4460
1453,7.2,193
12751,7.36,161
10654,7.01,233
18040,7.82,133
12817,6.12,791
4530,5.98,1305
9137,6.76,274
4761,7.18,180
18886,6.48,348
3714,6.82,266
20346,6.94,212
4369,6.78,291
18909,6.17,661
19485,6.73,263
16867,6.6,313
4502,6.19,738
160,7.29,160
4814,6.91,231
5010,6.48,385
6476,6.19,576
11513,6.41,371
8782,7.39,165
1198,6.21,569
17539,7.02,222
269,6.89,231
9351,6.67,334
14690,6.28,471
5498,7.29,166
14664,6.96,215
12330,6.7,268
1195,7.19,171
10863,7.27,177
14186,6.35,548
1816,6.48,335
6304,6.86,237
15279,7.39,170
1675,6.92,222
10877,6.79,306
3602,6.45,371
7474,6.22,555
844,6.71,317
7696,6.46,405
17311,6.3,459
11919,7.11,194
19354,7.03,192
11302,6.43,385
17068,6.35,459
6928,6.73,307
2506,6.44,373
96,7.81,119
19834,6.91,215
1726,6.41,501
3102,6.89,238
11529,6.18,576
4516,7.72,147
5886,6.28,507
155,7.51,134
17770,7.4,172
14281,6.15,631
1763,5.97,2008
15842,6.45,351
11734,5.96,2858
13422,6.26,610
2043,6.48,342
12014,6.18,692
15282,6.41,385
5864,6.49,343
5885,6.32,479
3912,6.74,254
206,6.96,201
100,7.05,199
10545,6.64,310
4826,6.77,245
3095,6.51,356
9393,6.61,343
6280,6.53,358
14247,7.16,181
7838,6.43,375
2803,6.14,671
4523,6.31,423
12628,6.19,575
12396,6.41,374
16737,6.9,224
12836,8.36,104
9996,8.81,85
14101,6.56,314
15183,6.4,403
18689,6.17,596
18636,6.48,317
1926,6.46,388
4323,6.26,495
15275,6.16,640
9202,6.74,245
19635,7.15,191
5883,6.33,455
16865,7.09,180
20131,7.14,209
18551,6.32,404
15330,7.88,146
9780,6.14,646
10291,6.18,562
16635,6.38,451
19367,6.57,286
2497,5.94,1545
7508,6.21,529
7809,6.2,558
13122,6.25,476
10370,5.96,1464
17601,6.66,297
19755,6.99,195
12514,6.98,212
12661,6.22,514
4072,6.69,275
8573,6.26,492
11500,7.15,162
6699,6.17,554
14362,6.29,438
5873,5.94,2666
6613,6.18,587
13045,6.5,318
15832,7.44,146
1309,5.95,1394
13845,6.2,493
5734,6.22,496
17091,6.58,276
6482,6.46,328
15163,6.83,215
18487,6.42,348
1470,6.23,551
17502,8.89,84
14202,6.04,1283
20567,6.46,316
8350,7.62,122
20415,6.19,647
10739,6.59,287
6740,6.02,886
19704,6.81,265
1988,6.16,655
18920,6.69,240
987,6.23,520
10651,6.47,325
12197,6.04,866
13997,6.26,476
11307,6.54,283
274,6.8,241
18025,7.39,151
2727,6.78,253
5977,6.41,349
11471,6.44,355
10183,6.75,244
10118,6.47,347
14285,6.34,395
7631,7.02,197
18481,6.48,311
14204,5.88,3397
7528,6.03,1011
6147,7.47,134
10774,5.84,4483
9896,7.71,134
4093,6.56,283
6054,6.33,389
8203,6.32,391
9968,6.31,410
15727,6.88,220
17216,6.41,390
20570,6.27,538
9426,6.45,322
17699,6.48,339
15871,6.68,246
8691,6.83,219
16439,7.52,151
19444,6.35,361
19021,6.95,215
9945,6.98,188
17915,6.88,211
4876,7.57,128
19321,6.5,351
16321,6.82,214
695,6.11,825
20074,6.72,229
13224,7.64,119
20593,6.83,229
7932,6.85,229
10994,6.2,677
7899,7.23,155
14909,7.16,149
13302,6.19,558
10330,6.21,491
10409,6.87,267
10607,6.59,268
1719,6.94,191
3883,6.63,261
3097,6.3,461
11135,6.45,323
579,7.24,174
18916,6.7,225
16644,6.1,873
16261,6.17,537
15197,6.47,344
13761,6.52,272
17528,6.57,319
10962,6.59,288
17325,7.23,158
5887,6.34,384
10616,6.06,869
14346,6.33,362
229,6.47,315
2683,6.65,244
7041,6.07,694
8210,6.87,200
2828,6.08,690
11320,6.34,360
2448,6.87,188
7583,7.2,149
872,5.98,976
11278,6.66,257
7103,6.38,376
20064,6.9,193
16995,7.39,139
18021,7.2,151
3831,6.34,360
1727,7.32,164
13545,6.99,184
2578,7.3,152
20078,6.33,389
12241,6.16,505
12945,7.89,134
7872,6.51,312
5222,6.17,487
14700,6.71,229
9855,6.87,200
20285,7.32,163
18184,6.48,266
5083,6.21,487
8281,7.26,167
16235,6.75,246
17947,6.2,494
8239,6.15,551
15303,7.0,173
11152,7.15,166
8029,6.53,338
6545,6.67,258
20587,6.04,712
18727,6.18,478
18395,6.65,234
1245,6.19,493
10192,6.14,668
1641,7.31,147
12912,6.79,213
9998,7.04,167
1915,6.44,350
8664,6.28,387
10843,7.95,114
5909,7.34,149
1855,5.95,984
11467,6.35,368
1826,7.43,124
14443,6.13,563
1322,6.37,329
13225,7.52,117
831,6.33,404
8632,6.76,208
853,7.07,173
16238,7.45,136
12119,7.21,149
9890,7.6,127
7520,6.04,728
9698,6.38,332
3508,6.21,492
6623,6.35,360
17989,7.35,147
19909,6.14,536
8670,6.29,478
12133,6.82,201
12644,7.14,164
16630,5.94,2117
10395,5.93,1148
459,6.78,217
5772,6.9,190
12426,6.25,428
19119,6.82,193
10317,8.05,110
13544,6.52,260
176,6.41,341
6691,5.98,1187
8220,7.22,154
2468,5.96,985
17495,6.52,307
18175,7.98,101
16413,6.23,532
10323,6.39,355
5991,5.95,1067
11281,7.98,104
3106,6.76,235
13432,6.66,214
5661,7.57,207
14622,6.38,368
8212,6.5,264
10988,6.54,262
9233,6.29,405
5627,6.74,213
8961,6.45,300
10248,6.45,298
1931,7.91,104
5598,7.63,197
12048,6.63,237
829,7.59,124
1809,6.58,288
4560,6.54,301
11726,6.37,454
4457,6.18,474
13611,6.43,301
18193,6.53,306
8675,6.43,363
17591,7.27,192
2197,7.85,99
3000,6.4,303
9220,6.08,571
198,5.95,1766
1450,5.98,811
12614,7.57,134
9577,6.75,197
3426,6.45,280
11946,6.96,185
6530,6.05,716
19578,7.65,233
5657,6.64,241
19882,6.4,315
696,6.83,199
9294,6.63,239
17225,6.07,564
20229,6.49,268
19580,6.87,171
8307,7.13,157
15376,6.24,504
17588,6.93,166
6383,6.65,282
18485,6.42,293
7710,7.03,157
11563,6.5,278
19712,6.24,482
7968,7.12,149
9611,6.89,189
8924,7.25,144
19897,6.07,568
2556,6.15,625
4378,6.74,213
13921,5.91,1213
11696,5.93,1958
7363,7.49,125
18559,6.39,383
3822,6.39,305
1768,6.45,305
14263,7.16,145
12746,7.02,168
12749,7.58,112
11556,6.29,385
13002,6.95,162
8256,6.37,346
5155,6.49,268
17096,7.08,154
2299,6.16,441
9407,6.61,221
19471,6.58,250
12190,6.1,635
13169,6.63,231
8063,6.45,278
19220,6.3,349
16761,6.88,177
15156,6.68,210
19482,6.69,231
4834,6.33,353
17812,6.52,268
10758,6.44,276
4367,7.37,129
16502,6.11,532
8865,6.51,251
10425,6.37,304
5318,6.75,200
19358,7.16,144
14638,6.24,393
7595,7.46,116
13182,6.75,188
7514,6.8,185
12247,8.05,92
19355,6.46,258
2826,6.83,185
14525,7.44,138
15710,5.96,1204
4870,6.68,260
17248,6.93,175
8559,8.23,92
12360,6.46,255
8065,6.58,221
4725,8.37,83
10107,7.02,161
7155,6.41,284
19398,6.84,195
15971,6.79,191
7931,7.22,132
13538,6.44,265
13057,5.81,5219
13942,7.13,133
2034,7.27,137
10272,6.65,213
12406,6.58,226
2438,6.42,309
13759,7.33,124
15067,6.46,275
3467,6.59,227
9740,6.93,164
13272,6.13,625
8969,5.92,1154
9899,7.66,116
18046,7.03,150
4895,6.54,239
1461,7.41,130
6803,6.79,178
7994,6.26,358
5965,6.53,244
12340,6.41,288
4357,6.73,188
17158,7.07,158
9282,6.6,235
14618,6.4,274
11328,6.69,201
10159,7.27,130
19994,7.08,154
5952,6.87,199
8695,7.37,116
16267,6.41,334
13775,7.03,184
19510,6.24,376
15853,6.03,688
12266,7.01,143
16760,6.77,208
3662,7.63,99
8724,7.6,114
19784,6.35,297
9296,6.8,177
19331,6.56,228
1993,6.39,274
4575,7.55,112
1255,6.91,171
19821,6.89,177
17085,6.72,198
12056,6.82,172
9143,6.46,248
19004,6.15,407
2811,6.87,154
17985,6.37,328
9507,6.38,290
4415,6.31,308
6310,6.1,509
1390,7.17,147
6202,6.0,707
7742,6.78,182
9869,7.06,140
19211,6.6,214
11323,6.31,325
11707,6.04,911
14015,6.77,212
12468,6.6,231
12489,7.91,99
18498,6.63,241
13952,7.53,117
2396,6.38,286
7870,7.51,138
7429,6.01,923
8728,6.14,432
900,6.11,480
11113,6.33,300
13730,6.08,542
11605,6.61,266
19876,6.23,377
3703,6.69,194
4694,6.08,538
14771,7.01,152
3981,7.06,168
12739,7.09,154
20512,5.88,12286
19426,6.58,214
16733,6.23,382
12892,7.21,131
2941,6.25,340
7240,8.0,85
5705,7.72,109
7640,6.2,380
7410,7.9,90
14107,6.71,223
5406,6.27,364
20013,6.44,238
9493,6.34,304
2651,6.35,286
10347,6.45,283
6714,7.09,147
19993,6.24,384
9585,7.0,143
11282,6.62,203
15542,7.19,132
12343,6.7,186
866,6.48,229
2477,7.21,126
9072,7.8,101
12660,6.52,235
5620,7.02,142
7031,6.26,303
19400,6.57,248
9391,6.75,166
4889,5.99,628
19777,6.05,587
5484,6.07,551
15122,6.07,506
19314,6.28,323
12740,6.45,331
4034,6.15,510
7690,5.85,1913
4372,6.08,498
20307,6.3,289
2769,6.9,173
18338,8.21,78
1379,5.91,959
17024,6.39,284
13372,6.32,305
19824,6.79,178
9575,6.1,468
5033,6.28,321
13266,6.19,397
12472,6.09,477
4696,6.72,173
2314,6.55,247
14042,5.95,844
11959,6.57,225
8031,6.7,172
1803,6.58,221
3417,6.93,158
2509,6.73,201
5808,6.44,282
5482,6.25,342
6720,6.74,173
6765,6.48,221
18622,6.78,163
8003,5.94,1069
2878,6.27,315
7680,6.03,668
238,6.99,138
19242,6.13,444
705,7.17,129
9897,7.65,110
2801,6.06,597
4302,6.27,333
2876,6.06,536
1638,7.24,157
3917,6.63,189
12224,7.43,108
12222,7.26,117
17383,6.82,180
4344,6.93,165
14684,6.76,172
19507,6.26,355
9965,6.77,181
13852,6.6,214
1622,6.35,289
2447,7.34,115
19535,7.04,140
10908,6.56,209
13084,7.1,137
2879,7.96,99
11249,6.0,558
15083,6.76,178
5411,7.55,110
10972,6.54,226
9088,6.66,209
1583,6.7,197
20185,7.24,131
20260,6.07,465
11545,6.51,226
10243,6.89,170
18890,6.1,462
13553,6.59,191
14091,6.91,162
14549,6.57,200
12257,6.84,150
4046,6.1,712
5330,6.25,334
11126,6.36,287
9754,5.97,686
3909,6.31,315
14842,6.04,517
7008,6.14,511
13539,6.73,177
13932,6.36,273
5626,6.15,551
12806,5.9,928
2310,6.63,208
10454,5.94,760
195,6.77,187
6483,6.8,164
2850,6.13,493
4782,6.54,212
9053,6.6,217
10697,7.09,135
11802,6.47,233
8169,7.38,116
19551,6.69,184
657,6.25,598
3626,6.9,157
2693,6.1,435
19226,6.8,160
10551,7.05,159
1274,5.97,809
8801,6.43,245
12009,7.0,139
7588,6.31,300
8980,8.42,74
11255,7.59,182
7563,6.76,176
18716,6.19,442
11253,7.34,219
1181,7.24,128
1839,6.01,584
9991,8.87,70
10710,6.14,413
7944,6.52,230
16986,6.99,148
14886,6.89,160
20414,6.35,261
5708,5.96,711
9236,6.3,292
5941,6.09,452
15315,6.21,343
1446,6.52,213
3590,7.37,158
2584,6.51,219
8600,6.39,260
17610,6.18,365
15768,6.9,143
19823,7.41,110
17970,6.88,154
10305,5.96,786
7248,7.28,108
11114,6.44,245
19907,6.13,384
12012,5.96,706
9344,6.89,141
522,6.79,157
9406,6.81,155
13843,6.29,264
19851,6.12,410
8601,6.91,161
1913,6.31,275
5903,6.68,191
345,7.7,90
6850,6.1,446
167,6.76,155
18506,7.28,113
7092,6.07,621
3387,7.08,137
15304,6.47,215
18658,5.96,684
1643,5.86,1696
17375,7.09,131
15805,6.33,288
19885,7.6,104
8746,6.22,344
8411,6.01,667
20062,6.23,327
14527,6.87,152
12567,6.13,435
20363,6.12,391
12380,6.51,209
1854,7.48,93
15514,6.23,354
15276,6.3,280
9164,7.49,97
8093,5.81,1682
8079,6.39,296
5246,6.3,275
19782,6.25,303
19584,6.34,249
4044,6.3,370
1182,6.23,346
15873,6.75,166
6308,6.67,170
1196,6.4,237
14029,6.64,209
17537,6.31,279
10630,6.71,158
12107,7.55,87
9963,5.88,883
4881,6.66,169
13956,7.18,111
9316,6.17,387
10160,6.9,139
13953,7.37,104
9242,6.4,257
19359,7.06,123
4152,7.12,112
20387,6.0,593
11248,6.43,246
4829,6.2,349
8668,6.47,250
6214,5.97,599
3971,5.89,872
10980,6.96,162
9099,6.35,247
18999,6.11,398
12491,6.46,231
11670,6.46,251
202,6.48,210
10533,6.97,147
1298,7.18,124
8491,6.31,260
10156,7.2,115
2428,7.63,117
4050,6.2,406
7374,6.24,320
5585,6.29,267
1658,6.38,238
18951,6.25,295
10453,6.47,237
9902,7.77,96
17403,7.86,86
17397,6.11,417
4496,6.3,272
3918,6.69,182
11725,6.25,334
11917,6.72,176
4106,8.24,68
5721,6.56,244
13268,6.11,473
20176,5.89,805
7911,5.93,964
9843,6.71,185
11925,6.72,157
7513,6.3,270
9240,6.42,227
12721,6.58,224
6336,7.29,110
18491,6.24,319
11561,7.27,102
1332,6.44,262
11039,6.09,416
6035,6.63,166
20090,6.9,136
18176,7.88,77
5636,6.82,168
16520,6.45,245
5667,6.21,316
15547,6.54,182
883,7.2,162
13276,6.05,460
3456,6.65,165
6646,6.23,355
5272,7.1,124
17713,7.47,95
14031,6.66,195
9257,6.17,417
7215,7.21,107
1209,6.32,242
16258,7.25,117
12256,6.77,161
7617,6.12,415
12050,6.33,258
5701,7.0,132
1087,6.7,156
2938,6.04,562
13404,6.36,226
1454,7.65,100
2929,6.06,455
18442,6.22,297
171,6.18,340
10166,6.53,207
11794,6.41,207
4771,6.96,129
20598,6.04,529
5238,5.98,573
6883,5.92,669
5231,6.4,250
4553,6.09,421
3936,6.23,287
18220,6.18,360
4500,6.12,385
8508,6.45,207
19951,6.49,220
673,7.64,85
16746,6.15,353
1886,7.05,132
13973,7.32,98
10546,8.17,75
9420,7.04,127
3164,5.99,515
7966,6.65,193
19731,6.31,292
4587,6.55,187
8040,6.48,207
5937,6.6,188
11107,6.31,270
1279,6.12,369
9628,6.83,154
13893,6.27,287
13376,6.25,283
8756,6.74,156
14857,6.44,249
14906,7.98,82
7153,6.93,123
12682,6.79,138
21,6.19,354
8293,7.17,103
14640,6.19,295
14570,5.82,1132
8523,6.44,227
15497,7.32,97
9892,7.75,88
9002,5.91,926
18074,6.21,360
2343,8.59,69
11568,7.22,108
436,6.98,119
6433,8.33,59
9412,6.72,159
10525,6.17,366
1184,5.9,1072
17764,6.76,181
15763,6.29,269
17515,6.55,183
7146,7.42,90
6215,6.77,149
1083,7.01,117
14693,5.88,1021
6217,6.62,180
20085,6.01,522
20188,6.08,392
17530,6.37,245
3155,7.05,122
18092,8.0,76
8657,6.68,156
2965,6.6,177
2415,6.54,196
6282,7.19,106
16872,6.49,201
20597,6.38,224
3764,5.99,592
13560,6.97,118
4413,5.92,939
20369,6.12,351
9345,6.35,222
9372,6.19,293
17966,7.66,86
19827,6.11,359
17477,8.45,62
10264,5.98,513
18354,6.43,202
7509,6.25,284
10054,6.09,389
2241,5.98,551
10825,6.33,253
7408,7.0,124
9665,6.5,194
14912,7.17,110
8704,7.42,107
13299,6.2,308
3031,6.68,149
15505,6.35,232
16385,6.19,323
15103,6.32,255
5954,6.33,254
13779,6.77,137
9863,6.58,167
15689,6.08,379
13256,6.26,238
6603,6.49,198
4362,6.57,167
6879,5.83,1428
10427,6.16,321
18362,6.77,147
16034,5.96,872
2840,6.36,242
4775,6.42,203
882,6.11,332
14299,6.1,382
18163,6.35,215
19198,6.39,229
19802,7.72,97
8839,6.14,327
3914,6.55,172
18791,6.75,141
1440,6.76,147
10161,6.94,125
606,6.99,116
2774,6.63,156
18207,6.69,146
14040,7.95,81
3886,6.4,198
19757,6.1,365
16784,6.54,167
19898,6.95,115
17450,7.18,94
9913,7.8,82
4569,6.01,446
1923,7.33,102
10489,6.02,419
3176,6.09,362
2439,6.89,128
13096,7.0,148
3578,7.66,85
20408,6.14,315
19957,6.93,117
11976,6.94,123
16453,6.9,116
15618,6.52,169
8232,6.48,186
10918,6.13,341
4331,6.99,108
8479,5.9,739
88,7.29,104
15556,6.36,249
10548,7.53,92
19486,6.81,150
14357,6.11,359
12865,6.18,280
10514,6.45,197
3301,6.13,309
6762,5.84,839
11974,6.83,141
4922,7.08,122
632,6.42,245
5384,6.5,185
4333,6.08,394
15880,6.45,211
10792,6.11,329
11486,6.45,182
18605,6.24,264
19702,6.71,160
3136,6.36,204
13846,6.4,185
19818,6.51,179
7571,6.48,190
10696,6.38,225
965,6.34,234
18897,6.89,117
19545,7.47,89
10285,7.26,101
19003,7.33,99
875,6.37,197
15278,6.45,198
17018,6.14,329
15504,6.27,232
6469,5.82,5898
53,6.74,157
14556,6.26,245
10377,6.01,462
14280,6.35,214
3888,7.03,105
13103,6.45,186
15136,6.54,190
3396,6.01,418
18652,6.09,374
6604,6.14,356
9144,7.0,103
5617,6.48,188
653,7.21,93
6923,5.95,482
7842,6.46,179
16358,6.82,181
11557,6.68,152
17762,6.09,431
11800,6.05,364
5257,6.18,312
11918,6.3,247
774,5.88,684
213,6.03,403
8720,6.3,303
7980,6.74,163
9992,6.27,235
19327,6.25,238
15541,6.09,324
19717,7.13,103
6368,6.86,121
19740,6.76,145
13811,6.31,244
8783,6.94,123
8386,6.33,217
7105,6.97,107
4032,6.22,314
16226,6.11,377
17806,6.23,254
14802,6.82,135
1949,5.97,463
1835,6.49,186
8331,6.52,214
5351,5.81,912
15622,7.58,69
18399,6.6,176
12300,6.0,377
6315,6.27,220
12172,6.26,254
15063,6.92,132
2147,6.15,339
12196,6.73,132
6434,8.26,53
102,6.76,125
14759,6.61,142
16741,6.68,136
11007,6.13,362
16255,6.5,167
8037,7.16,104
16665,6.08,384
6180,7.24,101
14102,6.86,115
13583,7.83,70
19896,6.22,263
5162,6.56,164
5956,6.59,185
6486,7.02,114
9061,6.5,176
17514,7.63,76
12334,5.82,871
14845,7.39,81
10923,6.14,283
15049,6.66,183
6436,8.53,49
5512,6.44,176
12899,6.11,325
19721,7.65,124
95,8.34,51
12763,6.33,220
9849,6.52,159
4938,5.89,781
20295,6.34,210
2679,6.66,143
9423,5.88,643
12342,6.81,144
2465,7.22,86
9760,6.45,180
11109,6.04,369
16513,6.85,132
14363,6.61,140
2513,7.05,98
16517,6.09,347
2034,6.95,108
16241,7.51,77
6535,6.62,143
9455,6.58,147
1981,5.97,474
3738,6.2,245
3668,6.74,148
7695,6.47,164
20365,6.67,158
6043,6.3,205
5653,6.69,147
14105,5.94,721
253,6.28,244
1609,6.52,172
3024,6.87,114
12427,6.14,300
165,8.0,68
12549,6.02,350
11252,7.61,162
1185,6.62,162
18381,6.43,205
12366,7.28,95
9193,6.68,140
6441,6.04,361
1077,6.34,196
13739,6.33,204
15401,8.25,79
4662,7.17,99
2926,6.17,260
6742,6.66,150
9626,6.25,250
19866,6.65,132
10259,6.94,117
8683,6.51,190
13036,6.41,173
1842,5.85,991
13206,6.81,221
2716,6.66,142
12320,6.84,145
20132,6.88,143
3401,6.27,214
12465,6.46,180
14763,6.5,153
8562,6.43,201
16075,6.48,153
2037,6.41,209
8480,6.35,201
8550,6.69,132
11289,6.79,162
2849,6.07,338
9494,6.53,180
11287,6.24,219
12747,6.8,112
8417,6.06,390
9690,5.82,1261
13152,7.0,109
3637,6.86,124
11189,6.09,445
4505,6.02,427
12180,6.76,167
11169,6.34,207
9135,5.96,408
2274,7.17,90
445,6.92,122
14656,6.34,221
7893,7.87,67
6735,8.49,56
17544,6.73,119
4497,6.29,233
7740,6.54,150
14339,6.09,370
12593,5.77,1353
9667,6.6,136
13724,6.11,275
2900,6.65,137
16051,7.7,72
7759,7.11,100
20274,6.17,265
5332,6.51,152
7791,5.97,419
11489,6.31,197
20110,6.84,119
19011,6.05,326
7916,6.18,297
2260,5.89,711
14907,7.11,91
10072,6.98,95
12754,6.19,231
9092,6.62,144
5131,6.37,189
8654,6.5,164
3800,6.04,376
18624,6.53,148
14781,6.01,347
6642,7.33,87
3436,6.23,217
11945,7.61,76
18774,6.4,173
18572,6.38,171
8247,6.52,148
6254,6.75,142
13896,6.87,126
1954,7.47,78
4489,6.09,317
9889,7.31,92
7303,7.15,86
11176,6.0,364
900,6.09,338
17095,6.8,115
2733,6.72,131
16422,6.15,316
19265,5.89,562
10283,8.17,58
2263,7.86,76
19345,6.36,177
9523,6.09,308
8292,5.9,513
19459,6.51,153
17704,6.84,115
18884,6.0,378
6491,6.5,143
11232,5.96,457
4338,6.25,214
8913,7.11,103
18128,6.35,204
7987,6.3,249
20065,6.96,99
9893,7.44,85
20126,6.36,183
3506,6.43,173
2814,6.46,159
9868,6.78,126
278,6.3,194
8655,6.31,192
1811,6.7,134
9085,5.81,743
5570,6.86,101
20590,5.99,359
12531,5.82,1092
18497,6.26,211
3745,7.58,77
576,6.53,163
16315,6.37,191
5117,6.06,336
20322,8.0,54
9064,6.63,142
10833,6.91,108
15801,6.07,342
7992,6.87,120
9387,6.28,239
15371,6.63,142
10383,6.07,340
13162,6.28,202
20079,6.68,131
8646,5.9,751
15118,5.79,892
15577,7.84,63
14687,6.77,108
9025,6.47,163
11786,6.09,303
10163,6.11,280
8288,7.04,87
1052,5.99,464
15800,6.26,196
18358,6.59,139
8254,7.11,92
332,6.61,137
8705,7.04,92
9767,5.86,875
12834,6.16,234
1820,6.31,189
17497,6.7,124
9891,7.13,94
15294,6.71,132
3025,6.99,101
656,6.21,271
11886,6.24,207
6697,6.08,302
1850,7.4,71
17183,7.01,102
3372,5.76,1836
20211,6.16,346
15512,6.21,230
8044,7.42,70
8800,6.45,173
2311,7.91,68
3766,5.97,422
16396,6.87,126
13825,5.98,513
17830,6.42,158
17832,6.41,173
157,7.73,57
11306,6.71,129
5098,6.58,151
146,7.65,63
5082,6.6,125
2240,6.07,312
15969,6.29,190
7802,6.1,315
7354,6.18,232
14570,6.72,114
16876,6.73,119
7536,5.94,403
10741,8.08,52
16070,6.8,132
17194,6.06,333
17092,6.01,379
14222,6.33,191
11499,6.5,161
17969,7.56,76
10584,6.29,194
3655,7.19,88
1713,6.59,138
17475,6.19,232
20159,5.93,453
7433,7.44,73
14713,6.36,196
11257,6.67,124
5202,6.03,296
15558,7.24,83
5403,6.54,136
19555,6.99,99
3953,6.17,230
514,7.35,64
18445,6.29,198
10399,6.62,148
5619,6.89,128
16599,6.02,291
7812,6.4,221
520,6.12,245
17214,6.2,218
1078,5.93,589
9460,6.69,113
12238,6.93,134
6743,6.61,150
3777,5.9,466
19720,6.21,234
47,6.93,101
8859,6.09,262
7829,6.47,140
17879,7.24,109
2936,6.73,143
14948,6.6,138
10171,6.87,102
68,6.79,100
7304,6.32,176
303,6.35,187
13286,7.19,81
3704,6.05,316
18779,6.48,159
532,7.07,83
14854,6.72,131
4668,6.81,106
2544,5.91,530
2856,6.14,255
12036,6.93,99
10649,7.1,88
8415,6.03,365
2019,6.51,148
16843,5.88,510
1618,6.7,126
17740,7.03,156
5390,5.85,670
9583,6.02,381
2797,6.41,183
12745,6.43,154
4806,6.78,117
4851,7.11,93
15292,5.88,465
3865,5.97,398
5042,6.22,205
5334,6.47,149
12743,6.28,162
9293,6.21,216
2869,5.87,536
12109,6.04,325
17945,6.22,204
19376,6.24,222
10916,6.01,324
8187,6.0,372
6701,7.11,89
9041,6.48,165
20214,6.57,142
18080,7.11,90
6637,6.39,158
11955,7.31,74
9244,7.21,82
6251,5.73,1736
12692,6.24,183
13808,6.42,170
20503,5.87,493
17930,7.35,66
5308,6.16,215
12804,6.18,202
3494,6.22,221
4950,7.74,53
12779,5.94,434
18780,6.8,107
10367,5.87,497
15624,7.57,61
1650,6.15,270
18609,6.35,176
16853,6.84,92
13971,6.16,275
360,6.65,105
7784,5.81,629
5980,5.98,343
10249,6.5,130
2278,6.15,235
1457,6.67,113
4358,6.06,404
10550,6.84,106
3165,7.77,63
16455,6.43,141
7006,6.99,79
19709,8.33,43
18342,7.3,107
10686,6.2,200
11999,5.84,848
17405,7.14,83
12737,6.14,282
15270,5.92,398
12867,6.42,163
12543,5.82,634
11616,6.55,125
17346,6.31,183
11473,6.15,267
5767,6.18,214
3302,6.39,160
3740,6.64,112
3988,6.59,124
11547,6.85,97
8284,7.61,68
11807,6.17,284
1459,6.55,138
9397,6.23,184
14137,6.81,120
16287,6.85,90
15385,6.95,94
9434,7.37,81
9052,6.92,97
10867,6.32,164
13584,6.3,167
8707,6.77,125
15061,7.65,63
14295,6.71,109
4381,5.89,569
4777,5.98,348
1939,6.77,110
17968,7.12,83
12494,6.77,102
18719,5.83,780
14801,7.57,71
3157,7.07,77
2455,7.7,55
18141,5.91,415
9326,5.84,539
1851,6.85,95
12732,7.93,54
2028,6.13,259
5690,6.51,163
7720,6.16,225
18009,6.22,206
1696,6.19,192
2635,6.22,181
18351,6.25,182
16838,6.12,214
6150,6.45,149
660,6.42,198
16812,6.12,258
13625,6.12,229
1460,6.39,150
17823,7.21,73
10148,6.74,106
356,6.24,201
5703,6.9,89
6925,6.3,216
15246,6.82,100
19111,6.17,222
3311,6.2,204
19232,6.8,96
1288,6.79,102
4862,6.63,146
9430,6.46,132
5786,6.86,124
20252,6.97,87
17916,7.25,75
5962,6.72,108
6618,7.03,91
7854,6.79,92
7725,8.03,58
20306,6.07,269
9287,6.45,133
10175,6.71,111
3754,5.74,3846
18666,6.82,94
18825,5.96,383
2731,6.64,124
7411,6.38,150
12752,6.6,107
12570,5.86,463
11186,6.38,149
18012,7.1,79
3780,7.2,78
736,7.11,81
13324,6.36,159
9243,6.05,253
980,7.24,75
12401,6.07,249
13550,7.42,69
13334,6.62,122
7256,5.73,1746
2274,7.03,82
14126,6.19,185
16336,6.45,147
325,6.82,98
8367,6.34,172
4340,7.32,72
10468,6.33,170
8864,6.35,149
14188,6.95,83
3805,5.87,461
8301,6.55,118
888,6.08,255
18845,6.17,257
6704,6.19,191
14789,5.91,475
18126,6.38,159
9247,6.37,166
10495,6.62,136
18790,6.34,180
3683,5.92,458
9114,6.19,208
16752,6.65,117
14232,6.14,249
4598,6.51,126
18154,6.88,106
19832,6.65,113
16419,5.98,338
20191,6.2,182
10919,6.36,149
539,6.08,245
8618,6.15,220
2933,5.85,519
18650,6.03,373
7409,6.97,86
12607,6.4,153
12407,7.21,75
16965,6.29,165
20509,6.41,147
15793,6.13,228
5194,6.06,252
4610,5.87,494
5986,6.27,159
3532,5.67,3573
6468,6.14,249
14211,6.91,97
18057,6.8,90
8413,6.43,139
3970,6.89,84
17925,7.7,55
19505,6.08,230
17913,6.57,109
19060,5.98,296
3131,7.73,53
12306,6.1,222
2256,5.79,675
17395,6.1,254
6799,6.87,98
16224,6.18,244
14604,6.69,107
5314,7.66,57
16254,6.75,90
