Title,Geek Rating,Avg Rating,Num Ratings
9323,5.558,6.93,49
4656,5.557,5.83,242
211,5.557,6.2,85
2948,5.557,6.43,58
7264,5.557,6.29,69
Mr House,5.557,6.26,71
4060,5.557,6.13,117
Morpheus,5.557,7.01,49
Lonato,5.557,6.71,50
Beyond Waterloo,5.557,7.33,30
Heart of Oak,5.557,7.17,36
Lee Moves North,5.557,7.12,38
9249,5.557,6.23,74
Tricked-Out Hero,5.557,6.45,56
5545,5.557,5.83,205
Sherlock Holmes Detective Story Game,5.557,7.38,33
15553,5.557,6.09,107
7569,5.557,5.93,148
Shinobi: War of Clans,5.557,5.96,138
5554,5.557,7.2,33
19794,5.557,6.21,88
8823,5.557,5.99,117
14068,5.557,7.23,30
Dark Blades,5.557,6.57,54
The Mysteries of Peking,5.557,5.68,658
15767,5.557,5.96,153
9292,5.557,6.59,50
Disaster on K2,5.557,7.03,38
9685,5.557,5.96,140
Micro Rome,5.557,6.96,39
2179,5.557,6.45,63
Chromosome,5.557,6.49,79
Hossa!,5.557,6.34,64
12744,5.557,6.17,94
18595,5.557,5.83,182
Fury of the Clansmen,5.557,6.36,88
X Pasch,5.557,6.21,89
1862,5.557,5.93,157
13154,5.557,6.73,63
Die Baumeister des Colosseum,5.557,6.11,94
13142,5.557,6.33,64
Sealords: The Vietnam War in the Mekong Delta,5.557,7.09,37
19143,5.557,6.32,92
6162,5.557,5.82,252
BANG!: Heroes of the Storm,5.557,6.32,85
Assist,5.557,6.94,61
Mate,5.557,6.69,44
17026,5.557,5.8,217
5609,5.557,6.21,80
Tank on Tank: East Front,5.557,7.54,31
13279,5.556,7.11,38
Dorasure,5.556,6.59,54
3870,5.556,5.75,301
2086,5.556,5.96,126
7245,5.556,6.03,111
17303,5.556,6.72,47
Demonworld,5.556,6.59,57
Stalingrad,5.556,5.88,375
9425,5.556,6.23,74
Gaslight,5.556,7.05,36
1702,5.556,6.42,68
The Seven Years War,5.556,6.66,50
Soccer 17,5.556,7.1,32
2180,5.556,6.53,59
18600,5.556,5.95,179
Moongha Invaders Two Player,5.556,6.89,37
One-Page Bulge,5.556,6.11,96
13729,5.556,6.02,117
Clonk!,5.556,6.93,39
Aether Captains: Clockwork Cabal,5.556,6.4,60
8711,5.556,6.4,65
Viking,5.556,6.55,55
17779,5.556,6.8,43
Infantry Attacks: August 1914,5.556,7.08,33
Hallo Dachs!,5.556,6.15,82
Deus Ex Machina,5.556,7.03,46
18925,5.556,7.16,32
SherCo Baseball,5.556,7.01,41
Bar-Lev: The 1973 Arab-Israeli War,5.556,7.28,31
Turandot,5.556,6.0,130
Target: Leningrad,5.556,7.14,33
5510,5.556,6.22,87
Aztec,5.556,6.51,60
Summer Lightning: The Invasion of Poland 1939,5.556,6.88,41
Faerie Tales,5.556,5.92,148
Indian Chief,5.556,7.04,33
Acqua Dolce,5.556,6.13,99
14455,5.556,5.89,144
9521,5.556,6.25,66
15559,5.556,6.31,74
11832,5.556,6.39,64
MOD X,5.556,7.3,54
16795,5.555,6.34,78
Quincunx,5.555,7.03,33
Le Mans,5.555,6.36,69
Banana Matcho,5.555,6.07,96
The Campaigns of King David,5.555,6.41,72
13363,5.555,6.65,53
City of Zombies,5.555,6.7,51
15826,5.555,6.01,121
18US,5.555,6.97,36
Berserk: Knights and Villains,5.555,6.69,49
8824,5.555,6.09,106
Mr Lister's Quiz Shootout,5.555,6.4,61
Zock 'n' Roll,5.555,6.25,74
Adaman,5.555,6.14,85
19527,5.555,5.73,349
5679,5.555,6.06,129
3645,5.555,7.55,31
12166,5.555,6.45,59
8716,5.555,6.3,79
OMEGA,5.555,7.23,33
8785,5.555,5.86,155
4024,5.555,5.63,12317
Trans-Siberian Railroad,5.555,6.9,36
2489,5.555,6.8,40
19129,5.555,6.27,71
The Contender: The Game of Presidential Debate,5.555,6.73,56
Austro-Prussian War,5.555,6.63,49
20178,5.555,6.82,43
"The Russo-Turkish War, 1877-78",5.555,6.27,74
16390,5.555,5.78,379
8979,5.555,6.26,72
Fruit Mix,5.555,6.69,81
Caesar in Gallia,5.555,6.66,50
10709,5.555,6.4,85
Kampen om Norge,5.555,7.61,37
Sarkophag,5.555,6.18,77
6142,5.555,6.32,69
13066,5.555,6.15,101
3,5.555,7.32,31
20113,5.555,6.15,156
Click & Crack,5.555,6.11,86
Die verzauberten Rumpelriesen,5.555,6.78,39
Yay!,5.555,6.21,73
Isaac,5.555,7.24,34
17805,5.555,6.75,44
Dragon Tides,5.555,6.74,52
Phase 10 Twist,5.555,6.14,115
Nord,5.555,6.63,46
Oklahoma Boomers,5.555,6.75,40
The Sun Never Sets,5.554,6.91,41
Tavern,5.554,6.46,53
12381,5.554,5.85,229
12832,5.554,5.85,175
Slash: Romance without boundaries,5.554,6.35,89
The Chosin Few,5.554,7.17,35
A Famous Victory,5.554,6.39,64
16931,5.554,5.75,316
Mino & Tauri,5.554,6.84,37
Risk: Mass Effect Galaxy at War Edition,5.554,6.61,60
14360,5.554,6.52,51
7912,5.554,6.36,66
"Triumphant Return: The Soviet Liberation of Kiev, November 1943",5.554,7.13,33
Curio Collectors,5.554,6.45,53
Giant Monster Rampage,5.554,7.48,30
Judge Dredd Miniatures Game,5.554,7.18,33
17386,5.554,7.27,38
The Gothic Game,5.554,6.44,78
10982,5.554,6.34,68
2812,5.554,5.75,286
North German Plain,5.554,6.31,74
4574,5.554,6.38,68
Zombie Cinema,5.554,7.02,33
Ultimate,5.554,6.9,43
The Refuge: A Race for Survival,5.554,7.12,66
10106,5.554,5.94,146
1315,5.554,6.21,70
The Great Chili Cookoff,5.554,5.9,171
Breakthrough,5.554,6.42,56
9975,5.554,5.71,320
Footmania,5.554,6.5,55
Grave Business,5.554,6.04,110
Star Explorer,5.554,6.81,43
12139,5.554,6.33,72
The Thin Red Line,5.554,6.48,63
4377,5.554,6.4,74
19920,5.554,6.01,103
19701,5.554,5.78,228
1572: The Lost Expedition,5.554,7.55,31
1841,5.554,6.16,88
12571,5.554,5.85,174
2035,5.554,7.41,48
Clan War,5.554,6.47,66
Attakube,5.553,6.6,45
5145,5.553,6.17,76
8253,5.553,6.42,64
20330,5.553,6.01,107
7818,5.553,5.85,167
14884,5.553,6.75,44
Seekrieg (Fourth Edition),5.553,7.0,37
"Goeben, 1914",5.553,6.73,42
Jurassik,5.553,5.99,107
Munchkin Christmas Lite,5.553,6.94,39
Tales & Games: Aladdin & the Magic Lamp,5.553,6.62,48
12870,5.553,6.35,53
4896,5.553,6.6,47
Showbiz,5.553,6.13,87
13607,5.553,6.08,97
2764,5.553,5.87,208
Dynamite Nurse Returns,5.553,6.69,41
Bladder,5.553,6.49,63
Cabaret,5.553,7.3,30
11937,5.553,6.87,54
Dojo,5.553,6.62,47
Blitzkrieg in the South,5.553,6.94,37
Ronin: Skirmish Wargames in the Age of the Samurai,5.553,7.35,35
10251,5.553,7.05,35
Scattergories Categories,5.553,6.03,128
Ransom,5.553,6.42,70
4064,5.553,7.18,34
680,5.553,5.94,119
The Business Game,5.553,5.87,265
17188,5.553,6.23,69
Poison Pot,5.553,6.4,55
12528,5.553,6.02,114
Suez '73,5.553,6.94,41
12356,5.553,6.5,53
2981,5.553,6.95,34
The Lord of the Rings: The Two Towers,5.553,7.04,31
Guns of the Askari,5.553,7.04,34
12774,5.553,5.97,133
18968,5.552,5.89,158
7663,5.552,6.15,83
8813,5.552,6.13,99
8008,5.552,6.99,32
Citadel,5.552,6.94,44
Naval War of 1812,5.552,6.75,43
Battle Leader Tactics,5.552,6.66,45
The Golden Wilderness,5.552,7.22,34
Albion 20,5.552,7.16,31
Art of War,5.552,7.34,48
1856,5.552,5.94,214
14841,5.552,6.05,154
4773,5.552,6.0,105
3654,5.552,6.74,43
7806,5.552,6.67,41
Grand Prix: F1,5.552,6.62,43
Malacca,5.552,6.36,73
16156,5.552,5.75,402
Onami,5.552,7.42,39
Starfight,5.552,6.81,42
The Nightmare Before Christmas TCG,5.552,6.56,58
The Battle of Lobositz,5.552,6.38,57
592,5.552,6.03,114
13791,5.552,6.58,44
19330,5.552,6.71,47
5635,5.552,6.34,74
"Desert War: Egypt, 1940",5.552,6.64,45
3153,5.552,5.77,338
18555,5.552,5.97,150
5939,5.552,7.25,33
Ancient Conquest,5.552,6.62,45
Name Burst,5.552,6.16,62
14405,5.552,6.34,62
19722,5.552,6.88,38
19074,5.552,5.89,167
Shrimp,5.552,5.83,167
Rotterdam,5.552,5.95,209
Celtic Quest,5.552,6.17,78
Drive on Frankfurt,5.552,6.77,41
Cairo Corridor,5.552,7.24,31
Meepile,5.552,6.34,58
Nomad Gods,5.552,7.16,36
Box of Rocks,5.552,6.53,66
Galaktico,5.552,6.76,41
12781,5.552,5.9,163
Battles of the Ancient World Volume III,5.552,6.47,56
Soldier's Companion,5.552,7.13,31
Medieval Mastery,5.552,5.92,148
17181,5.552,6.89,35
Momentum,5.552,6.81,39
Imperial Harvest,5.552,6.94,48
9715,5.552,7.2,49
12638,5.552,6.37,60
"The Rhineland War, 1936-37",5.552,6.98,31
"1,2,3! Now you see me...",5.552,5.95,144
Grand Fleet,5.552,7.15,32
Makruk,5.552,6.92,35
Terminator Salvation,5.552,7.29,32
Berserk: Trading Card Game,5.552,7.67,126
Linkage,5.552,7.42,41
Dead of Winter (first edition),5.552,6.99,35
5581,5.552,6.83,88
17606,5.552,6.37,77
Forceball,5.551,6.26,79
20123,5.551,5.96,125
Rifugio,5.551,6.92,33
Tomorrow the World,5.551,6.35,74
Chocoly,5.551,6.24,68
18421,5.551,5.83,198
8132,5.551,5.94,107
4801,5.551,6.11,91
2894,5.551,6.26,84
Casting,5.551,6.37,56
5154,5.551,7.15,31
1699,5.551,5.79,192
20569,5.551,7.03,48
5035,5.551,6.47,49
No Trumpets No Drums,5.551,6.55,54
7939,5.551,6.73,42
Balkans 1941,5.551,6.63,45
13717,5.551,5.85,162
Primate Fear,5.551,6.23,80
Rommel at Bay,5.551,6.96,35
"Fugger, Welser, Medici",5.551,6.31,61
Mad Scientist University,5.551,5.85,143
11878,5.551,6.7,39
11192,5.551,7.46,39
9150,5.551,6.01,134
5037,5.551,6.64,41
Aristo-Maze,5.551,6.61,42
15228,5.551,5.92,122
16244,5.551,6.96,39
Orbit,5.551,6.34,58
Maestro,5.551,5.84,160
Fast Food,5.551,6.05,96
7 Kingdoms,5.551,6.72,38
Castle Flutterstone,5.551,6.42,54
9181,5.551,6.41,64
Zimby Mojo,5.551,7.77,44
15544,5.551,5.97,122
4894,5.551,6.73,49
1593,5.551,5.94,129
7040,5.551,6.24,65
1925,5.551,5.87,158
Tricky Bid,5.551,6.19,80
14706,5.551,6.07,115
NMBR 9,5.551,6.98,32
9566,5.551,6.28,61
460,5.551,6.11,119
Clash of the Eagles: Borodino & Friedland,5.551,6.69,43
Up the Creek,5.551,5.68,360
Zombie Town,5.551,6.16,74
Prince of Chaos: Battle for Tae Orn,5.55,6.62,53
7814,5.55,7.39,40
18157,5.55,5.89,152
Marvin Marvel's Marvelous Marble Machine,5.55,6.34,58
5590,5.55,6.06,87
2434,5.55,6.51,50
3446,5.55,5.85,158
Lemonade Stall,5.55,7.44,31
Pirates! Card Game,5.55,6.43,63
2485,5.55,6.51,46
6703,5.55,6.33,57
Insidious Sevens,5.55,6.47,63
6773,5.55,5.78,226
Wolf & Hound,5.55,7.11,33
Gonnect,5.55,7.08,31
20210,5.55,6.05,93
Engage,5.55,7.12,38
Lunatix Loop,5.55,6.27,65
Ardeny 1944,5.55,6.03,92
11464,5.55,6.74,45
14766,5.55,5.98,117
2024,5.55,7.11,33
Khyber Rifles: Britannia in Afghanistan,5.55,6.66,41
10158,5.55,6.47,55
7955,5.55,5.88,195
14765,5.55,6.33,58
12513,5.55,6.44,74
10506,5.55,6.92,32
Astron,5.55,6.67,43
674,5.55,7.3,35
Grand National,5.55,7.29,30
3181,5.55,5.87,142
Federation Space,5.55,6.17,130
4908,5.55,5.89,142
Tonga Island,5.55,6.21,66
20111,5.55,6.59,46
17309,5.55,6.86,39
Auf Kurs,5.55,5.97,103
Kannibohne,5.55,6.46,51
Gridstones,5.55,6.67,44
Bambuti,5.55,5.93,114
5039,5.55,5.98,104
19393,5.55,6.16,99
8291,5.55,6.07,92
Lee Takes Command,5.55,6.67,48
2171,5.55,6.81,38
Retsami,5.55,6.37,62
Das Labyrinth des Pharao,5.55,6.49,49
7 Dice Wonders,5.55,6.75,39
7502,5.549,5.78,377
Africa Orientale,5.549,6.24,78
Escape the Nightmare,5.549,6.64,50
6561,5.549,6.01,108
Dust 1947,5.549,6.86,47
5278,5.549,5.93,169
City of Guilds,5.549,6.64,42
Ayanu,5.549,7.03,31
2218,5.549,6.06,98
13813,5.549,6.26,82
10549,5.549,6.11,74
Tornado Rex,5.549,6.45,93
2968,5.549,6.88,38
Rebel Sabers: Civil War Cavalry Battles,5.549,7.24,34
13509,5.549,6.62,56
Hyper Slide,5.549,6.18,69
8714,5.549,6.4,60
Strategy I,5.549,6.29,77
12258,5.549,6.32,65
13166,5.549,6.2,66
Fail Safe,5.549,7.04,31
Playboss,5.549,6.13,92
So Long Sucker,5.549,6.22,66
7874,5.549,6.21,74
9189,5.549,6.28,64
Berlin '45: The Nightmare Ends,5.549,6.41,57
Trail of the Fox,5.549,6.45,52
12168,5.549,7.2,61
Green: The Golf Card Game,5.549,6.82,34
Atacama,5.549,6.14,80
11923,5.549,6.07,93
10504,5.549,6.09,83
Tricks & Treats,5.549,6.21,76
Jazz: The Singing Card Game,5.549,6.46,55
Fields of Glory: Oudenarde & Malplaquet,5.549,6.8,38
1767,5.549,5.94,137
Stak Bots: Yellow Expansion,5.549,7.28,34
1253,5.549,6.37,47
12355,5.549,5.77,198
Air Cav,5.549,5.93,144
Dice Bazaar,5.549,7.11,32
The Battle of Prague,5.549,6.34,60
13957,5.549,5.88,186
19817,5.549,6.61,42
Bumbesi,5.549,5.9,129
Business Strategy,5.549,6.03,113
Safe Breaker,5.549,6.28,58
5156,5.549,6.6,45
Paletto,5.549,6.85,33
The Seven Years World War,5.549,6.73,40
Poland '39: The Nightmare Begins,5.549,6.26,60
Sniper! Special Forces: Sniper! Companion Game #2,5.549,6.77,35
Letter Roll,5.549,6.21,72
Pirates of the Caribbean: Master of the Seas Strategy Game,5.549,6.63,41
Boot Hill,5.549,6.43,65
The First Arab-Israeli War,5.549,6.67,42
2626,5.549,6.44,53
13492,5.549,6.85,42
20328,5.549,5.8,195
19171,5.549,6.22,86
"Operation Shoestring: The Guadalcanal Campaign, 1942",5.548,6.08,87
13319,5.548,6.94,64
Command Decision III,5.548,6.86,35
Grave Robbers III: Suburban Slashers from Sunnydale Street,5.548,6.38,59
1830 Cardgame,5.548,6.32,55
Karnivore Koala,5.548,5.91,148
Stratego Fortress,5.548,6.73,45
Buzz It!,5.548,5.73,287
Das Regeln Wir Schon,5.548,6.4,52
15966,5.548,6.04,93
Bittereinder,5.548,6.29,60
4004,5.548,5.89,143
17419,5.548,5.7,424
Cromwell's Victory: The Battle of Marston Moor,5.548,6.26,66
Space Planets,5.548,6.51,44
One Hit Kill,5.548,6.2,80
9723,5.548,6.85,35
Opus-Dei: Existence After Religion,5.548,6.09,118
8532,5.548,5.76,226
Swordfish,5.548,5.98,124
6154,5.548,6.09,104
Tomorrow's War (second edition),5.548,6.68,43
5896,5.548,6.08,106
3767,5.548,5.82,233
Flintloque,5.548,6.74,40
Vietnam Solitaire,5.548,6.88,37
Korona,5.548,6.02,96
4171,5.548,5.85,138
Coffee,5.548,7.02,42
15479,5.548,5.68,355
14511,5.548,6.07,82
20364,5.548,6.79,34
Ghosts Love Candy,5.548,6.66,43
Renju,5.548,6.21,67
13939,5.548,6.81,38
Scrimish Card Game,5.548,6.21,83
TF22: RELOAD!,5.548,6.95,33
Villainy,5.548,6.21,77
1945,5.548,5.78,185
Zombie Survival: The Board Game,5.548,5.75,251
14361,5.548,6.07,89
Rebels & Redcoats: Volume III,5.548,6.8,37
Beep! Beep!,5.547,5.75,225
Rogues to Riches,5.547,8.56,43
Crusades II,5.547,6.34,54
5963,5.547,6.43,52
11191,5.547,6.04,93
20189,5.547,6.48,48
Caro,5.547,6.17,71
Across the Board,5.547,6.66,36
2947,5.547,6.14,72
20093,5.547,5.9,129
Mat Goceng,5.547,6.63,50
Guns of Galicia,5.547,6.8,38
16836,5.547,6.02,88
11911,5.547,6.03,105
8877,5.547,6.56,41
14595,5.547,6.75,38
Nordwind 1945,5.547,6.73,35
"Bigfootses, The Card Game",5.547,7.0,60
Kraken-Alarm,5.547,6.0,108
Stratego: Marvel Heroes,5.547,6.41,49
6851,5.547,6.33,53
Paris vaut bien une Messe! Les Guerres de Religion 1562-1598,5.547,6.79,39
Space Station Zemo,5.547,6.56,50
4517,5.547,6.37,48
205,5.547,6.91,34
11520,5.547,7.17,51
Vampire Hunters,5.547,8.49,42
15035,5.547,5.76,265
Dungeon Plungin',5.547,6.85,41
11468,5.547,6.35,51
Crossword Pyramids,5.547,6.39,49
Algeria: The War of Independence 1954-1962,5.547,6.89,40
Guild Stack,5.547,7.03,30
Blitzkrieg 1940,5.547,6.51,48
Pro Football Fantasm,5.547,6.9,36
15498,5.547,6.14,83
Trollland,5.547,6.15,92
9328,5.547,6.38,60
9032,5.547,6.27,92
The Circle,5.547,5.83,154
11565,5.547,5.79,162
17257,5.547,6.51,52
Let Them Eat Cake,5.547,6.3,60
5553,5.547,6.12,101
14904,5.547,6.23,86
6785,5.547,6.74,36
Kleine Magier,5.546,6.28,56
Flip 9,5.546,6.11,72
3173,5.546,5.67,317
30 Carats,5.546,6.12,93
Da Yu: The Flood Conqueror,5.546,6.7,37
572,5.546,6.15,96
10293,5.546,6.22,76
Holy War: Afghanistan,5.546,6.22,68
Fictionary,5.546,6.78,35
2571,5.546,6.48,46
8359,5.546,6.04,98
Star Blazers Fleet Battle System,5.546,6.95,31
17067,5.546,6.05,82
3737,5.546,6.69,41
Pictionary: Party Edition,5.546,6.24,66
15066,5.546,6.7,46
Thin Ice: Survival has never been so much fun,5.546,6.97,41
Dreary Hamlet,5.546,7.2,39
Astoria,5.546,5.96,102
18200,5.546,5.84,143
11477,5.546,6.24,65
Suzerain,5.546,5.97,106
Hau La,5.546,6.21,61
The Battle of Raphia,5.546,6.12,76
18166,5.546,5.92,115
6139,5.546,6.77,35
Adventure Time Card Wars: Lemongrab vs. Gunter,5.546,6.9,33
Flippin' Fruit,5.546,7.07,31
9297,5.546,5.66,387
Armies of Arcana,5.546,7.84,45
20581,5.546,6.15,75
684,5.546,6.61,41
Coast-to-Coast Rails,5.546,6.69,35
War in Europe (second edition),5.546,7.22,39
Eagles of the Empire: Friedland,5.546,6.64,45
4535,5.546,5.76,214
15337,5.546,5.82,224
4151,5.546,5.68,315
13143,5.546,6.1,83
Rapid Recall,5.546,6.17,70
CrossWise,5.545,5.98,92
Blood & Thunder,5.545,6.42,59
The Warlord Game,5.545,6.59,44
10096,5.545,6.88,30
Bandits,5.545,5.85,155
Operation: Maccabee,5.545,7.32,51
Really Bad Art,5.545,7.47,32
Invers,5.545,6.01,92
13090,5.545,5.69,350
Barbarossa: The Russo-German War 1941-45,5.545,6.31,84
Smithereens,5.545,6.49,47
Cross Hares: Testing Ground,5.545,6.13,115
The High Kings of Tara,5.545,6.41,48
Ruweisat Ridge: The First Battle of El Alamein,5.545,6.33,59
344,5.545,6.48,58
Mamba,5.545,6.3,69
3779,5.545,6.0,77
18348,5.545,6.0,96
6767,5.545,5.69,400
14923,5.545,5.86,252
4819,5.545,5.8,249
1073,5.545,5.9,110
15813,5.545,5.76,283
Battle of LITS,5.545,6.4,62
11367,5.545,5.7,694
Pitstop,5.545,6.16,67
3744,5.545,7.03,43
16496,5.545,5.76,265
Rummikub XP,5.545,6.41,50
4048,5.545,5.87,217
La Guerre de l'Empereur,5.545,6.38,60
5503,5.545,6.86,38
Qubix,5.545,5.81,154
739,5.545,5.98,91
13959,5.545,6.36,56
Bananagrams WildTiles,5.545,6.32,55
1899,5.545,6.42,47
Brewhouse Bash,5.545,6.27,55
First Team: Vietnam,5.545,6.32,54
Venus Needs Men,5.545,6.05,94
Lumacorsa,5.545,6.27,60
9702,5.545,5.61,885
Dagger Thrusts,5.545,6.6,41
5227,5.545,5.93,111
5607,5.545,5.68,948
"The Finnish Front, 1941-42",5.545,6.79,35
Vivarium,5.545,7.39,49
Secrets of the Third Reich,5.545,8.15,34
15792,5.545,5.81,156
"Congo Merc: The Congo, 1964",5.545,6.16,71
2762,5.545,6.81,31
Category Game,5.545,6.83,33
Calciomania,5.545,6.41,45
11548,5.544,6.31,51
352,5.544,6.45,51
Rebels & Redcoats: Volume II,5.544,6.69,38
18186,5.544,5.96,133
17138,5.544,6.53,43
Schwarzes Gold,5.544,6.33,50
Chosin: X Corps Escapes the Trap,5.544,7.0,34
Guerra a Muerte,5.544,6.37,47
Dicey Goblins,5.544,6.71,48
Soqquadro,5.544,6.36,53
Mississippi Banzai,5.544,6.58,42
Fishy Tactics,5.544,6.63,38
Rising Sun Railroads,5.544,6.66,35
14729,5.544,6.16,81
20511,5.544,6.25,62
Ambyria: Shroud of the Shadow Demon,5.544,7.12,34
Deterrence 2X62,5.544,6.99,37
18982,5.544,6.24,49
The Great Migration,5.544,6.84,30
13147,5.544,6.7,37
Rebels & Redcoats: Volume I,5.544,6.34,49
1448,5.544,6.54,39
Nine Navies War,5.544,6.59,37
19411,5.544,6.71,37
1001,5.544,6.79,36
13890,5.544,6.35,48
5196,5.544,5.78,188
3638,5.544,5.88,210
"Marengo: Napoleon in Italy, 14 June 1800",5.544,6.34,61
3588,5.544,6.83,30
3118,5.544,6.7,33
Dark Eden,5.544,6.54,51
Gauner raus!,5.544,6.59,49
Raider!,5.544,6.85,38
Halali,5.544,6.14,85
Serica: Plains of Dust,5.544,6.75,33
20045,5.544,6.55,41
16472,5.544,6.06,76
"Dark Millennium: The Warhammer 40,000 Collectible Card Game",5.544,5.93,90
7033,5.544,6.14,65
Ghost Blaster,5.544,6.46,45
4122,5.544,6.31,57
Flash 10,5.544,6.3,51
7235,5.544,6.3,54
Dwarves in Trouble,5.544,7.21,40
14128,5.544,5.8,191
Hexenflug,5.544,6.0,90
16639,5.544,6.21,79
D-Day: The Great Crusade,5.544,6.67,42
Little Thunder Witch,5.544,6.5,45
Papua,5.544,6.09,70
12776,5.544,6.21,58
Enuk,5.544,5.99,93
16624,5.544,6.68,39
14559,5.544,6.64,39
13609,5.544,5.86,139
20190,5.544,6.59,40
Edenia,5.544,6.6,47
15771,5.544,6.41,44
More Backpacks and Blisters,5.544,6.34,53
Bloody Buna,5.544,6.76,35
6793,5.544,6.1,69
20052,5.544,5.82,123
10822,5.544,7.03,42
Nerdy Inventions,5.543,5.94,109
12042,5.543,5.82,155
Dash! A whimsical race through Singapore,5.543,6.44,45
15141,5.543,6.12,73
James Clavell's Shogun Card Game,5.543,6.15,63
Fatal Frame: The Card Game,5.543,6.8,31
Top 5 Rummy,5.543,6.66,34
12245,5.543,6.07,80
9084,5.543,6.56,39
11262,5.543,6.44,43
6136,5.543,5.8,165
Super Farmer,5.543,5.63,808
2580,5.543,6.45,49
20296,5.543,5.75,252
16229,5.543,6.1,90
12608,5.543,7.13,41
14312,5.543,5.7,328
Legends of Draxia,5.543,7.49,35
Mieses Karma,5.543,6.01,82
The Current Number of the Beast,5.543,6.04,112
10591,5.543,5.76,305
17578,5.543,5.87,134
687,5.543,5.99,86
5017,5.543,6.06,78
Attacktix Battle Figure Game: Transformers,5.543,6.47,48
10966,5.543,5.69,381
4198,5.543,6.85,38
16313,5.543,5.88,130
Lille,5.543,6.76,31
18160,5.543,6.01,105
Champs de bataille: Soissons 486 et Poitiers 732,5.543,6.55,42
Take That,5.543,6.55,42
Demonslayer: Siege of Mt. Kunlun,5.543,6.49,49
8084,5.543,6.57,41
Covalence: A Molecule Building Game,5.543,6.89,33
Epic Trading Card Game,5.543,6.44,37
Airfix Battles,5.543,7.1,31
14306,5.543,5.85,186
Superstar Pro Wrestling Game,5.543,7.33,43
10505,5.543,6.12,69
Menu Masters,5.543,6.71,46
1807,5.543,6.22,70
Catherine the Great,5.543,6.53,46
9258,5.543,5.93,84
Aether Captains: Pirates and Traders,5.543,6.95,31
Flashlights & Fireflies,5.543,6.25,50
8895,5.542,6.57,44
Nowheresville: Bandit Paradise,5.542,6.64,42
About Time,5.542,6.12,65
Ark of Animals,5.542,6.32,51
20352,5.542,6.57,38
7848,5.542,6.91,32
Zoom Zoom Ka-Boom!!,5.542,6.77,34
Dalek Dice,5.542,6.18,79
Pelican Bay,5.542,5.88,124
17193,5.542,6.29,56
6855,5.542,6.28,58
3816,5.542,6.07,78
Hungarian Nightmare,5.542,6.86,30
Zankapfel,5.542,6.25,57
Crazy Lab,5.542,5.96,127
18706,5.542,6.1,65
9835,5.542,6.38,62
7149,5.542,6.33,63
663,5.542,6.07,71
Pillage & Plunder,5.542,6.18,63
D6 Shooter,5.542,7.76,34
7348,5.542,5.81,182
13608,5.542,6.04,97
Bindle Rails,5.542,6.24,53
Go/Stop,5.542,6.17,59
4363,5.542,6.67,36
The Ardennes Offensive,5.542,6.32,71
Legends and Lies,5.542,7.23,35
Viking Gods,5.542,6.01,107
13067,5.542,6.11,87
Tri-Tactics,5.542,6.25,58
Plext,5.542,6.26,57
World Series of Yahtzee,5.542,6.3,54
2491,5.542,5.95,96
"The Lost Battalion: The Meuse-Argonne Offensive, 1918",5.542,6.77,37
14933,5.542,7.03,34
Tokami,5.542,6.59,35
"Bastogne: The Desperate Defense, December 1944",5.542,6.26,57
Fantasy Warriors,5.542,6.35,69
8712,5.542,6.68,37
On to Moscow,5.542,6.42,49
Relic Knights: Darkspace Calamity,5.542,7.02,41
Mandarin,5.542,6.13,97
2348,5.542,6.22,54
The Lord of the Rings Labyrinth,5.542,6.11,69
Stalag 17,5.542,5.91,190
The Orchard: Card Game,5.542,6.5,38
Deck of Thieves,5.541,6.05,78
Livestock Uprising,5.541,6.86,74
Happy Birthday!,5.541,6.05,81
10206,5.541,6.5,38
706,5.541,6.5,38
4095,5.541,6.76,34
6117,5.541,5.79,147
Over the Top! Four Battles from World War One,5.541,6.53,43
1918,5.541,6.8,41
4595,5.541,5.77,333
4948,5.541,6.4,68
17446,5.541,5.78,329
10558,5.541,6.72,47
9373,5.541,5.7,176
17144,5.541,6.11,61
Spartan,5.541,6.3,60
Panzer General: Russian Assault,5.541,5.94,92
15189,5.541,6.41,112
Oh My Lair!,5.541,6.75,32
Alien Space Battle Manual,5.541,6.92,36
Dirigible Disaster,5.541,6.98,45
1351,5.541,5.59,915
Sumoku,5.541,6.01,77
Tiku,5.541,6.74,30
7130,5.541,6.12,65
19554,5.541,7.83,39
Agora Barcelona,5.541,6.5,42
14704,5.541,6.25,59
Kathai,5.541,5.77,163
Aachen,5.541,6.47,49
In Flanders Fields,5.541,6.72,37
3454,5.541,5.94,91
Wembley,5.541,6.1,77
duck! duck! SAFARI!,5.541,6.05,79
Elfer raus! Das Brettspiel,5.541,6.34,45
19534,5.541,6.82,38
Punch!,5.541,6.24,67
Sounds Like a Plan,5.541,6.05,74
The Black Prince,5.541,6.27,51
11944,5.541,6.3,51
Chef Alfredo,5.541,6.09,66
16073,5.541,5.74,409
Scrawl,5.541,7.0,31
Liebrary,5.541,6.06,90
Bohnanza Fun & Easy,5.541,6.43,42
10971,5.541,5.87,130
18347,5.541,6.67,37
12922,5.54,5.75,202
The Cookie,5.54,7.02,30
4774,5.54,6.87,52
4944,5.54,5.82,240
Darter,5.54,6.74,36
9263,5.54,5.85,137
From Overlord to Berlin,5.54,6.72,30
Clue (2-6 players),5.54,5.88,234
Scene It? 007,5.54,5.88,113
17040,5.54,6.28,53
Color Stix,5.54,6.55,35
