,user,board_game,rating
77300,718,5566,6.0
77301,718,5668,7.0
77302,718,6073,7.5
77303,718,6086,8.0
77304,718,6148,7.0
77305,718,6275,8.0
77306,718,6404,8.0
77307,718,6530,7.0
77308,718,6535,6.0
77309,718,6644,7.0
77310,718,6762,6.75
77311,718,6876,7.5
77312,718,7108,7.0
77313,718,7211,6.0
77314,718,7275,7.0
77315,718,7310,7.0
77316,718,7326,6.75
77317,718,7454,8.5
77318,718,7514,7.0
77319,718,7703,8.0
77320,718,7739,8.5
77321,718,7830,5.5
77322,718,7846,8.5
77323,718,8023,7.0
77324,718,8333,6.5
77325,718,8922,8.5
77326,718,8974,6.0
77327,718,9220,7.0
77328,718,9230,4.0
77329,718,9425,6.5
77330,718,9462,8.0
77331,718,9653,7.5
77332,718,9908,8.0
77333,718,9952,9.0
77334,718,9986,6.0
77335,718,10167,8.0
77336,718,10303,6.5
77337,718,10361,7.0
77338,718,10430,7.0
77339,718,10494,5.0
77340,718,10811,7.0
77341,718,10846,7.0
77342,718,10930,7.0
77343,718,11183,7.0
77344,718,11267,8.0
77345,718,11272,7.0
77346,718,11320,8.5
77347,718,11326,7.0
77348,718,11356,7.0
77349,718,11537,7.5
77350,718,11841,8.0
77351,718,12231,6.5
77352,718,12274,8.0
77353,718,12325,7.5
77354,718,12381,6.0
77355,718,12535,8.0
77356,718,12824,6.25
77357,718,13049,7.0
77358,718,13131,8.0
77359,718,13171,6.0
77360,718,13254,8.0
77361,718,13567,8.0
77362,718,13711,6.0
77363,718,13717,6.0
77364,718,13724,8.0
77365,718,13746,6.0
77366,718,13754,5.0
77367,718,13782,8.0
77368,718,13991,8.0
77369,718,14073,8.0
77370,718,14214,8.0
77371,718,14265,8.5
77372,718,14322,7.3
77373,718,14409,8.0
77374,718,14448,5.0
77375,718,14465,7.0
77376,718,14653,9.0
77377,718,15030,5.0
77378,718,15148,6.0
77379,718,15372,7.0
77380,718,15409,8.0
77381,718,15837,7.5
77382,718,16331,5.0
77383,718,16427,5.0
77384,718,16698,8.5
77385,718,16922,7.0
77386,718,17155,7.0
77387,718,17261,8.5
77388,718,17338,6.5
77389,718,17454,7.5
77390,718,17742,6.5
77391,718,17750,8.5
77392,718,17830,6.0
77393,718,17947,7.0
77394,718,18282,5.5
77395,718,18368,8.0
77396,718,18376,7.5
77397,718,18507,7.5
77398,718,18563,8.5
77399,718,18588,5.0
77400,718,18736,8.0
77401,718,18914,8.0
77402,718,18936,8.5
77403,718,18992,4.0
77404,718,19196,5.0
77405,718,19758,5.0
77406,718,19930,8.0
77407,718,20010,7.5
77408,718,20016,6.0
77409,718,20075,8.0
77410,718,20335,7.5
77411,718,20339,8.5
77412,718,20535,7.5
77413,719,2746,7.0
77414,719,2750,8.0
77415,719,8337,8.0
77416,719,11618,6.5
77417,719,14955,8.0
77418,719,15189,9.0
77419,719,15947,10.0
77420,720,1262,8.0
77421,720,2143,6.0
77422,720,6695,9.0
77423,720,7050,7.0
77424,720,8734,6.0
77425,720,8802,9.0
77426,720,10084,7.0
77427,720,11506,6.0
77428,720,13435,9.0
77429,720,14808,7.0
77430,720,16635,7.0
77431,720,20221,7.0
77432,720,20488,7.0
77433,720,20512,8.0
77434,720,20517,8.0
77435,720,20519,7.0
77436,720,20520,8.0
77437,720,20521,7.0
77438,720,20522,8.0
77439,720,20525,7.0
77440,720,20526,6.0
77441,720,20527,7.0
77442,720,20528,8.0
77443,721,279,7.0
77444,721,287,9.0
77445,721,314,6.0
77446,721,343,8.0
77447,721,541,8.0
77448,721,772,6.0
77449,721,792,6.5
77450,721,905,7.0
77451,721,1054,8.0
77452,721,1214,7.0
77453,721,1301,8.0
77454,721,1320,8.0
77455,721,1799,7.0
77456,721,1855,7.0
77457,721,2514,5.0
77458,721,2618,8.5
77459,721,2652,7.0
77460,721,2786,6.0
77461,721,3012,7.0
77462,721,3262,9.0
77463,721,3470,6.0
77464,721,3498,9.0
77465,721,3524,6.0
77466,721,3612,9.0
77467,721,3724,6.5
77468,721,3838,6.5
77469,721,3893,7.0
77470,721,3999,8.0
77471,721,4205,6.0
77472,721,4418,7.5
77473,721,4420,7.5
77474,721,4430,8.0
77475,721,4953,8.0
77476,721,5110,9.0
77477,721,5123,6.0
77478,721,5408,8.0
77479,721,5653,6.0
77480,721,5675,7.0
77481,721,6048,7.0
77482,721,6298,5.0
77483,721,6337,8.0
77484,721,6732,10.0
77485,721,7108,8.5
77486,721,7133,9.5
77487,721,7138,8.0
77488,721,7267,8.5
77489,721,7565,7.5
77490,721,7600,4.5
77491,721,7637,7.5
77492,721,7675,8.0
77493,721,7699,7.5
77494,721,7825,7.5
77495,721,7921,8.0
77496,721,8023,6.0
77497,721,8115,7.0
77498,721,8574,5.5
77499,721,8628,8.0
77500,721,8635,7.5
77501,721,8854,9.0
77502,721,8933,5.0
77503,721,9157,8.0
77504,721,9535,2.0
77505,721,9595,7.0
77506,721,9787,7.0
77507,721,9976,7.0
77508,721,10188,6.0
77509,721,10275,8.0
77510,721,10345,7.0
77511,721,10349,8.0
77512,721,10410,9.0
77513,721,10416,8.5
77514,721,10430,6.5
77515,721,10477,6.5
77516,721,10521,6.5
77517,721,10564,8.5
77518,721,10662,9.0
77519,721,10885,8.0
77520,721,10898,6.0
77521,721,10966,7.0
77522,721,11464,8.5
77523,721,11595,7.0
77524,721,11618,5.0
77525,721,12134,4.0
77526,721,12231,8.0
77527,721,12270,8.5
77528,721,12449,7.0
77529,721,12452,7.0
77530,721,12459,6.0
77531,721,12463,9.0
77532,721,12555,8.5
77533,721,12663,7.0
77534,721,12699,6.0
77535,721,12830,10.0
77536,721,12925,6.5
77537,721,13132,8.0
77538,721,13270,6.0
77539,721,13567,7.0
77540,721,13641,6.5
77541,721,13662,10.0
77542,721,13707,8.0
77543,721,13746,7.0
77544,721,13795,5.0
77545,721,13979,6.5
77546,721,14262,9.0
77547,721,14268,9.0
77548,721,14272,9.0
77549,721,14303,7.5
77550,721,14332,8.0
77551,721,14529,8.0
77552,721,14635,6.5
77553,721,14648,8.0
77554,721,14803,7.0
77555,721,15111,5.0
77556,721,15241,6.0
77557,721,15421,9.0
77558,721,15434,8.0
77559,721,15439,4.0
77560,721,15457,6.0
77561,721,15459,6.0
77562,721,15474,6.5
77563,721,15528,6.0
77564,721,15642,6.5
77565,721,15782,8.0
77566,721,15936,7.5
77567,721,16276,8.0
77568,721,16833,9.0
77569,721,16857,8.5
77570,721,16877,7.0
77571,721,16971,10.0
77572,721,17052,9.0
77573,721,17085,6.0
77574,721,17480,5.0
77575,721,17895,8.0
77576,721,18282,8.0
77577,721,18655,4.0
77578,721,18900,7.0
77579,721,18904,8.0
77580,721,19012,7.5
77581,721,19256,6.5
77582,721,19372,7.0
77583,721,19523,6.5
77584,721,19727,4.0
77585,721,20216,7.0
77586,721,20476,5.0
77587,722,4096,8.0
77588,722,4923,9.0
77589,722,5827,7.0
77590,722,6103,9.0
77591,722,7050,1.0
77592,722,9157,8.0
77593,722,9970,7.0
77594,722,10377,8.0
77595,722,10391,7.0
77596,722,10564,7.0
77597,722,12707,9.0
77598,722,12830,9.0
77599,722,13782,7.0
77600,722,15782,9.0
77601,722,16720,7.0
77602,722,17531,5.0
77603,722,17539,6.0
77604,722,20106,6.0
77605,723,4283,8.9
77606,723,8754,9.25
77607,724,361,10.0
77608,724,13567,9.0
77609,725,361,7.0
77610,725,364,7.0
77611,725,792,7.0
77612,725,804,7.0
77613,725,815,8.0
77614,725,824,8.0
77615,725,890,6.0
77616,725,905,8.0
77617,725,916,6.0
77618,725,918,9.0
77619,725,921,8.0
77620,725,923,9.0
77621,725,925,9.0
77622,725,927,9.0
77623,725,1008,5.0
77624,725,1074,8.0
77625,725,1305,7.0
77626,725,1403,8.0
77627,725,1408,9.0
77628,725,1410,8.0
77629,725,1412,8.0
77630,725,1414,7.0
77631,725,1416,9.0
77632,725,1418,9.0
77633,725,1426,9.0
77634,725,1430,9.0
77635,725,1432,9.0
77636,725,1669,7.0
77637,725,2306,6.0
77638,725,2324,7.0
77639,725,2593,8.0
77640,725,2595,8.0
77641,725,2652,6.0
77642,725,2664,5.0
77643,725,3021,6.0
77644,725,3201,7.0
77645,725,3224,8.0
77646,725,3233,8.0
77647,725,3237,8.0
77648,725,3241,8.0
77649,725,3242,8.0
77650,725,3248,8.0
77651,725,3263,7.0
77652,725,3267,7.0
77653,725,3278,8.0
77654,725,3283,5.0
77655,725,3286,7.0
77656,725,3288,7.0
77657,725,3292,5.0
77658,725,3524,6.0
77659,725,3527,6.0
77660,725,3531,7.0
77661,725,3547,6.0
77662,725,3550,8.0
77663,725,3552,8.0
77664,725,3554,6.0
77665,725,3562,7.0
77666,725,3564,7.0
77667,725,3612,8.0
77668,725,3621,8.0
77669,725,3754,4.0
77670,725,3758,5.0
77671,725,3893,8.0
77672,725,3901,8.0
77673,725,3991,6.0
77674,725,4040,7.0
77675,725,4125,8.0
77676,725,4157,7.0
77677,725,4645,7.0
77678,725,4651,8.0
77679,725,4653,7.0
77680,725,5435,6.0
77681,725,5446,8.0
77682,725,5454,7.0
77683,725,5462,7.0
77684,725,5469,5.0
77685,725,5670,8.0
77686,725,5843,5.0
77687,725,5849,6.0
77688,725,5859,6.0
77689,725,6162,5.0
77690,725,6202,8.0
77691,725,6740,6.0
77692,725,7050,5.0
77693,725,7401,5.0
77694,725,7562,5.0
77695,725,7586,5.0
77696,725,7633,7.0
77697,725,7793,8.0
77698,725,8023,7.0
77699,725,8071,7.0
77700,725,8316,6.0
77701,725,8333,8.0
77702,725,8384,6.0
77703,725,8385,7.0
77704,725,8511,7.0
77705,725,8610,5.0
77706,725,8849,6.0
77707,725,8855,7.0
77708,725,8922,8.0
77709,725,8981,8.0
77710,725,9172,7.0
77711,725,9488,8.0
77712,725,9491,8.0
77713,725,9526,4.0
77714,725,9527,4.0
77715,725,9535,6.0
77716,725,9540,7.0
77717,725,9542,7.0
77718,725,9544,7.0
77719,725,9546,7.0
77720,725,9548,7.0
77721,725,9550,7.0
77722,725,9552,7.0
77723,725,9554,7.0
77724,725,9556,7.0
77725,725,9557,7.0
77726,725,9676,7.0
77727,725,9680,9.0
77728,725,10167,8.0
77729,725,10377,7.0
77730,725,10386,8.0
77731,725,10388,6.0
77732,725,10430,7.0
77733,725,10474,7.0
77734,725,10561,8.0
77735,725,10609,8.0
77736,725,11130,6.0
77737,725,11232,8.0
77738,725,11493,6.0
77739,725,11618,6.0
77740,725,11627,7.0
77741,725,11631,7.0
77742,725,11652,6.0
77743,725,11655,7.0
77744,725,11684,6.0
77745,725,11696,6.0
77746,725,11698,7.0
77747,725,11860,7.0
77748,725,11869,6.0
77749,725,11872,7.0
77750,725,12019,5.0
77751,725,12185,6.0
77752,725,12187,7.0
77753,725,12243,6.0
77754,725,12274,8.0
77755,725,12351,7.0
77756,725,12364,5.0
77757,725,12367,6.0
77758,725,12535,7.0
77759,725,12572,6.0
77760,725,12689,7.0
77761,725,13435,7.0
77762,725,13442,8.0
77763,725,13443,8.0
77764,725,13445,7.0
77765,725,13447,7.0
77766,725,13449,7.0
77767,725,13454,7.0
77768,725,13459,7.0
77769,725,13462,8.0
77770,725,13464,7.0
77771,725,13466,7.0
77772,725,13471,8.0
77773,725,13473,8.0
77774,725,13476,7.0
77775,725,13477,8.0
77776,725,13478,8.0
77777,725,13567,7.0
77778,725,13571,8.0
77779,725,13573,8.0
77780,725,13680,6.0
77781,725,13692,6.0
77782,725,13693,5.0
77783,725,13782,7.0
77784,725,13795,8.0
77785,725,13800,9.0
77786,725,13802,9.0
77787,725,13804,9.0
77788,725,14190,4.0
77789,725,14471,6.0
77790,725,14473,6.0
77791,725,14478,6.0
77792,725,14480,7.0
77793,725,14481,5.0
77794,725,14482,5.0
77795,725,14483,7.0
77796,725,14484,6.0
77797,725,14485,7.0
77798,725,14486,7.0
77799,725,14487,5.0
77800,725,14490,7.0
77801,725,14492,5.0
77802,725,14493,8.0
77803,725,14495,5.0
77804,725,14496,6.0
77805,725,14497,7.0
77806,725,14498,5.0
77807,725,14500,6.0
77808,725,14502,7.0
77809,725,14504,6.0
77810,725,14506,7.0
77811,725,14508,7.0
77812,725,14510,5.0
77813,725,14586,6.0
77814,725,14591,7.0
77815,725,14593,7.0
77816,725,14808,4.0
77817,725,15111,6.0
77818,725,15117,7.0
77819,725,15264,5.0
77820,725,15421,6.0
77821,725,15928,5.0
77822,725,15930,6.0
77823,725,16339,7.0
77824,725,16349,7.0
77825,725,16390,6.0
77826,725,16630,5.0
77827,725,16633,6.0
77828,725,16830,7.0
77829,725,16884,7.0
77830,725,16887,7.0
77831,725,16889,7.0
77832,725,16892,8.0
77833,725,16894,8.0
77834,725,16895,8.0
77835,725,16897,8.0
77836,725,16906,5.0
77837,725,16908,8.0
77838,725,16909,8.0
77839,725,16910,6.0
77840,725,16912,8.0
77841,725,17238,6.0
77842,725,17261,7.0
77843,725,17265,6.0
77844,725,17267,8.0
77845,725,17530,5.0
77846,725,17814,7.0
77847,725,17819,8.0
77848,725,17833,7.0
77849,725,17860,6.0
77850,725,17862,6.0
77851,725,17958,7.0
77852,725,17960,6.0
77853,725,17994,4.0
77854,725,18016,6.0
77855,725,18215,7.0
77856,725,18264,8.0
77857,725,18266,7.0
77858,725,18267,8.0
77859,725,18268,9.0
77860,725,18282,7.0
77861,725,18306,8.0
77862,725,18308,7.0
77863,725,18314,7.0
77864,725,18316,7.0
77865,725,18318,7.0
77866,725,18322,6.0
77867,725,18327,8.0
77868,725,18632,7.0
77869,725,18704,9.0
77870,725,18957,6.0
77871,725,19274,5.0
77872,725,19560,5.0
77873,725,20010,6.0
77874,725,20335,8.0
77875,725,20338,9.0
77876,725,20339,7.0
77877,725,20343,8.0
77878,725,20344,9.0
77879,725,20512,6.0
77880,725,20517,6.0
77881,725,20519,7.0
77882,725,20520,6.0
77883,725,20535,7.0
77884,725,20540,8.0
77885,725,20544,8.0
77886,725,20555,7.0
77887,725,20556,7.0
77888,726,43,6.0
77889,726,71,9.0
77890,726,73,8.0
77891,726,609,8.0
77892,726,629,9.0
77893,726,632,7.0
77894,726,1997,9.0
77895,726,2143,4.5
77896,726,2539,8.0
77897,726,2547,7.0
77898,726,2699,5.0
77899,726,3112,10.0
77900,726,3593,6.0
77901,726,3855,5.0
77902,726,3984,8.0
77903,726,4034,7.5
77904,726,4475,9.0
77905,726,4672,8.0
77906,726,5668,7.0
77907,726,5843,7.0
77908,726,5846,8.0
77909,726,8023,7.0
77910,726,8097,2.0
77911,726,8373,8.0
77912,726,8378,8.0
77913,726,8381,8.0
77914,726,9470,4.0
77915,726,9929,7.0
77916,726,10361,4.5
77917,726,10430,6.0
77918,726,10544,4.0
77919,726,10920,8.0
77920,726,11044,8.0
77921,726,12129,4.0
77922,726,13156,6.5
77923,726,13997,6.5
77924,726,14194,5.0
77925,726,14204,6.0
77926,726,14208,5.0
77927,726,14471,3.0
77928,726,14487,3.0
77929,726,14502,3.0
77930,726,14923,8.0
77931,726,15387,7.0
77932,726,15503,6.0
77933,726,15664,9.0
77934,726,15669,10.0
77935,726,15686,5.0
77936,726,15853,2.0
77937,726,16366,10.0
77938,726,17860,8.5
77939,726,17862,8.0
77940,726,18601,5.0
77941,726,19510,7.0
77942,726,19592,7.0
77943,726,19606,8.5
77944,726,19607,7.0
77945,726,19758,9.0
77946,726,20177,4.0
77947,726,20296,6.0
77948,726,20416,8.0
77949,726,20434,8.0
77950,726,20436,8.0
77951,726,20462,9.0
77952,726,20471,8.0
77953,727,1262,7.0
77954,727,1284,6.0
77955,727,1777,7.0
77956,727,2514,8.0
77957,727,2652,8.0
77958,727,3201,9.0
77959,727,3241,8.0
77960,727,3242,7.0
77961,727,3258,7.0
77962,727,3286,8.0
77963,727,3314,8.0
77964,727,3524,9.0
77965,727,3554,6.0
77966,727,3893,8.0
77967,727,3991,7.0
77968,727,4139,7.0
77969,727,8023,8.0
77970,727,9845,7.0
77971,727,10430,6.0
77972,727,14808,6.0
77973,727,14918,6.0
77974,727,15421,8.0
77975,727,15928,6.0
77976,727,16230,6.0
77977,727,17045,5.0
77978,727,17480,7.0
77979,727,17958,6.0
77980,727,18215,7.0
77981,727,18282,8.0
77982,727,18308,8.0
77983,727,18327,8.0
77984,727,20016,8.0
77985,727,20476,6.0
77986,728,69,8.0
77987,728,81,9.0
77988,728,107,8.0
77989,728,143,7.0
77990,728,177,7.5
77991,728,279,8.55
77992,728,287,8.0
77993,728,293,8.0
77994,728,297,8.55
77995,728,312,8.0
77996,728,348,7.0
77997,728,370,7.0
77998,728,585,8.0
77999,728,714,6.0
78000,728,772,7.0
78001,728,792,6.5
78002,728,858,6.0
78003,728,864,7.0
78004,728,897,7.0
78005,728,905,6.5
78006,728,935,7.5
78007,728,1089,8.0
78008,728,1166,3.0
78009,728,1176,3.0
78010,728,1186,4.0
78011,728,1190,4.0
78012,728,1191,7.0
78013,728,1211,7.5
78014,728,1214,7.5
78015,728,1236,7.5
78016,728,1242,8.0
78017,728,1254,4.0
78018,728,1262,7.0
78019,728,1346,8.0
78020,728,1364,6.9
78021,728,1388,7.0
78022,728,1465,7.5
78023,728,1644,4.0
78024,728,1721,7.0
78025,728,1726,6.0
78026,728,1728,7.0
78027,728,1731,7.0
78028,728,1738,7.0
78029,728,1748,7.0
78030,728,1753,7.0
78031,728,1757,6.0
78032,728,1890,8.0
78033,728,1892,8.0
78034,728,1900,4.0
78035,728,1958,6.5
78036,728,1980,7.0
78037,728,2009,7.51
78038,728,2199,4.0
78039,728,2219,8.5
78040,728,2225,8.5
78041,728,2227,8.5
78042,728,2229,8.0
78043,728,2238,5.0
78044,728,2256,7.5
78045,728,2329,7.5
78046,728,2497,6.0
78047,728,2514,6.0
78048,728,2521,6.0
78049,728,2557,8.0
78050,728,2640,6.0
78051,728,2652,10.0
78052,728,2662,8.0
78053,728,2713,6.75
78054,728,2827,8.0
78055,728,2901,7.0
78056,728,3005,7.5
78057,728,3127,8.0
78058,728,3145,1.0
78059,728,3201,6.0
78060,728,3382,7.75
78061,728,3436,6.0
78062,728,3498,7.5
78063,728,3524,6.0
78064,728,3612,7.0
78065,728,3726,4.0
78066,728,3733,6.0
78067,728,3741,8.02
78068,728,3812,8.5
78069,728,3813,9.0
78070,728,3815,5.0
78071,728,3824,4.0
78072,728,3844,2.5
78073,728,3859,8.0
78074,728,3962,7.5
78075,728,3965,7.75
78076,728,4022,7.0
78077,728,4024,6.0
78078,728,4096,6.0
78079,728,4130,9.0
78080,728,4131,9.0
78081,728,4147,7.5
78082,728,4161,6.0
78083,728,4173,7.0
78084,728,4236,8.0
78085,728,4264,7.5
78086,728,4270,8.0
78087,728,4287,7.5
78088,728,4294,7.0
78089,728,4308,7.5
78090,728,4314,6.5
78091,728,4327,7.5
78092,728,4384,7.0
78093,728,4428,7.0
78094,728,4444,6.5
78095,728,4446,7.5
78096,728,4477,3.0
78097,728,4518,5.0
78098,728,4587,8.0
78099,728,4592,7.0
78100,728,4648,7.1
78101,728,4761,7.2
78102,728,4800,7.0
78103,728,4838,8.5
78104,728,4906,8.0
78105,728,4909,8.0
78106,728,4923,6.0
78107,728,4953,5.0
78108,728,5008,8.0
78109,728,5123,6.0
78110,728,5265,7.75
78111,728,5267,9.0
78112,728,5271,9.0
78113,728,5318,7.5
78114,728,5335,6.5
78115,728,5423,9.5
78116,728,5428,6.0
78117,728,5435,7.0
78118,728,5442,8.0
78119,728,5444,6.0
78120,728,5446,6.0
78121,728,5448,7.0
78122,728,5450,7.5
78123,728,5454,6.0
78124,728,5456,8.0
78125,728,5458,7.0
78126,728,5460,7.0
78127,728,5462,7.0
78128,728,5465,7.0
78129,728,5469,7.0
78130,728,5471,7.0
78131,728,5474,8.0
78132,728,5476,6.5
78133,728,5548,4.0
78134,728,5549,4.0
78135,728,5623,4.0
78136,728,5765,10.0
78137,728,5766,10.0
78138,728,5772,8.0
78139,728,5921,5.0
78140,728,5930,7.0
78141,728,5997,10.0
78142,728,6001,5.0
78143,728,6015,8.0
78144,728,6040,5.5
78145,728,6067,7.2
78146,728,6073,10.0
78147,728,6076,10.0
78148,728,6091,5.5
78149,728,6113,2.0
78150,728,6148,7.2
78151,728,6182,6.5
78152,728,6206,4.0
78153,728,6209,6.0
78154,728,6230,7.0
78155,728,6251,6.5
78156,728,6261,7.5
78157,728,6293,6.0
78158,728,6341,7.5
78159,728,6369,6.0
78160,728,6370,7.0
78161,728,6377,6.0
78162,728,6398,4.0
78163,728,6469,6.0
78164,728,6557,8.5
78165,728,6638,6.5
78166,728,6701,8.0
78167,728,6712,10.0
78168,728,6796,7.5
78169,728,6888,7.0
78170,728,6932,7.5
78171,728,7041,7.0
78172,728,7050,3.9
78173,728,7088,10.0
78174,728,7108,7.0
78175,728,7120,8.0
78176,728,7158,8.0
78177,728,7214,6.0
78178,728,7217,7.0
78179,728,7267,7.0
78180,728,7274,10.0
78181,728,7291,5.0
78182,728,7297,7.95
78183,728,7335,7.0
78184,728,7448,6.0
78185,728,7504,6.0
78186,728,7617,6.0
78187,728,7643,5.0
78188,728,7673,5.0
78189,728,7711,6.0
78190,728,7760,4.0
78191,728,7793,7.2
78192,728,7903,6.5
78193,728,7905,6.9
78194,728,7906,8.5
78195,728,7937,8.0
78196,728,7942,7.0
78197,728,7948,7.5
78198,728,7949,8.5
78199,728,7950,8.5
78200,728,8119,7.0
78201,728,8122,7.0
78202,728,8145,8.0
78203,728,8147,9.0
78204,728,8162,7.0
78205,728,8245,8.5
78206,728,8270,7.7
78207,728,8273,6.0
78208,728,8313,4.5
78209,728,8325,8.5
78210,728,8552,4.0
78211,728,8574,8.0
78212,728,8586,8.0
78213,728,8589,8.0
78214,728,8591,8.0
78215,728,8594,8.0
78216,728,8698,6.0
78217,728,8770,5.1
78218,728,8786,7.5
78219,728,8788,6.5
78220,728,8849,3.0
78221,728,8881,8.0
78222,728,8903,7.5
78223,728,8952,9.0
78224,728,8968,6.0
78225,728,8981,7.0
78226,728,8985,6.0
78227,728,8991,8.0
78228,728,9006,9.0
78229,728,9051,8.5
78230,728,9101,8.5
78231,728,9114,6.0
78232,728,9157,6.5
78233,728,9204,4.9
78234,728,9297,5.0
78235,728,9335,7.5
78236,728,9391,7.5
78237,728,9429,4.0
78238,728,9474,8.0
78239,728,9510,3.0
78240,728,9535,5.0
78241,728,9539,6.5
78242,728,9540,5.5
78243,728,9542,5.0
78244,728,9544,5.0
78245,728,9546,6.0
78246,728,9548,5.0
78247,728,9550,5.0
78248,728,9552,5.5
78249,728,9554,4.5
78250,728,9557,4.5
78251,728,9577,7.0
78252,728,9583,6.0
78253,728,9589,7.5
78254,728,9599,7.0
78255,728,9617,7.0
78256,728,9629,7.0
78257,728,9646,6.5
78258,728,9673,8.0
78259,728,9700,7.0
78260,728,9914,7.0
78261,728,9937,8.0
78262,728,9970,6.0
78263,728,10058,7.0
78264,728,10086,7.0
78265,728,10090,8.0
78266,728,10092,9.0
78267,728,10143,7.5
78268,728,10188,8.0
78269,728,10215,8.5
78270,728,10217,8.0
78271,728,10237,8.0
78272,728,10250,6.5
78273,728,10332,7.75
78274,728,10361,5.0
78275,728,10402,6.5
78276,728,10430,7.0
78277,728,10439,6.0
78278,728,10477,7.0
78279,728,10499,5.0
78280,728,10564,7.2
78281,728,10634,5.0
78282,728,10770,7.0
78283,728,10774,5.0
78284,728,10820,8.0
78285,728,10829,8.0
78286,728,10951,6.5
78287,728,11017,6.5
78288,728,11024,10.0
78289,728,11044,7.0
78290,728,11047,7.0
78291,728,11059,7.0
78292,728,11079,7.0
78293,728,11081,6.0
78294,728,11094,6.5
78295,728,11097,8.0
78296,728,11110,6.5
78297,728,11132,5.0
78298,728,11199,6.0
78299,728,11356,6.5
78300,728,11361,6.0
78301,728,11365,6.0
78302,728,11366,6.0
78303,728,11450,5.0
78304,728,11504,6.0
78305,728,11537,7.0
78306,728,11555,6.25
78307,728,11569,3.5
78308,728,11618,4.0
78309,728,11851,7.0
78310,728,12014,6.0
78311,728,12017,8.0
78312,728,12031,6.0
78313,728,12036,8.0
78314,728,12099,7.5
78315,728,12129,5.5
78316,728,12217,7.0
78317,728,12231,8.0
78318,728,12317,7.0
78319,728,12378,6.0
78320,728,12392,4.0
78321,728,12463,6.0
78322,728,12480,3.0
78323,728,12623,7.5
78324,728,12648,4.0
78325,728,12699,7.0
78326,728,12708,8.0
78327,728,12709,8.0
78328,728,12710,7.0
78329,728,12713,7.5
78330,728,12764,7.0
78331,728,12774,6.0
78332,728,12788,7.0
78333,728,12803,4.0
78334,728,12827,7.5
78335,728,12859,6.0
78336,728,12876,8.5
78337,728,12881,10.0
78338,728,12882,10.0
78339,728,12932,6.0
78340,728,13003,3.0
78341,728,13076,4.0
78342,728,13108,6.5
78343,728,13132,7.0
78344,728,13172,6.5
78345,728,13321,6.0
78346,728,13322,6.0
78347,728,13323,6.0
78348,728,13335,9.0
78349,728,13355,6.0
78350,728,13362,2.0
78351,728,13435,6.5
78352,728,13445,8.5
78353,728,13545,8.0
78354,728,13567,6.0
78355,728,13573,8.6
78356,728,13631,7.0
78357,728,13658,7.75
78358,728,13707,6.5
78359,728,13732,8.0
78360,728,13746,7.0
78361,728,13756,7.5
78362,728,13760,5.0
78363,728,13795,7.5
78364,728,13860,8.0
78365,728,13867,8.0
78366,728,13890,7.0
78367,728,13913,6.0
78368,728,13979,7.0
78369,728,14007,7.0
78370,728,14092,4.5
78371,728,14101,5.0
78372,728,14149,6.0
78373,728,14167,6.0
78374,728,14169,6.5
78375,728,14182,7.0
78376,728,14198,8.0
78377,728,14244,5.0
78378,728,14332,8.0
78379,728,14342,6.0
78380,728,14381,5.0
78381,728,14448,5.0
78382,728,14529,7.0
78383,728,14544,7.5
78384,728,14620,7.5
78385,728,14622,7.5
78386,728,14625,7.0
78387,728,14649,7.5
78388,728,14650,7.6
78389,728,14718,8.0
78390,728,14791,7.0
78391,728,14803,7.5
78392,728,14808,7.0
78393,728,14832,4.0
78394,728,14863,8.5
78395,728,14881,8.5
78396,728,14914,7.0
78397,728,14928,7.5
78398,728,15030,5.0
78399,728,15037,5.5
78400,728,15111,8.0
78401,728,15114,8.5
78402,728,15118,4.0
78403,728,15164,7.0
78404,728,15220,8.0
78405,728,15223,8.0
78406,728,15268,10.0
78407,728,15337,6.0
78408,728,15343,5.0
78409,728,15383,6.0
78410,728,15406,7.5
78411,728,15421,6.5
78412,728,15501,1.0
78413,728,15534,5.0
78414,728,15597,8.0
78415,728,15684,5.5
78416,728,15756,6.0
78417,728,15803,6.0
78418,728,15829,8.0
78419,728,15924,6.0
78420,728,16076,6.5
78421,728,16101,7.0
78422,728,16126,9.0
78423,728,16157,7.0
78424,728,16189,6.5
78425,728,16195,6.5
78426,728,16209,6.5
78427,728,16211,6.5
78428,728,16257,5.0
78429,728,16288,7.0
78430,728,16401,5.5
78431,728,16486,8.0
78432,728,16639,7.0
78433,728,16698,7.0
78434,728,16729,5.0
78435,728,16840,6.0
78436,728,16857,7.0
78437,728,16918,6.9
78438,728,16928,8.0
78439,728,17052,3.0
78440,728,17072,10.0
78441,728,17261,5.0
78442,728,17423,4.0
78443,728,17485,7.25
78444,728,17504,7.5
78445,728,17586,7.5
78446,728,17725,6.0
78447,728,17768,8.0
78448,728,17895,6.0
78449,728,17901,7.0
78450,728,17945,5.0
78451,728,17947,6.0
78452,728,17951,6.0
78453,728,17967,8.0
78454,728,18133,6.5
78455,728,18185,3.0
78456,728,18208,6.0
78457,728,18223,8.0
78458,728,18282,7.0
78459,728,18292,7.0
78460,728,18297,7.0
78461,728,18301,7.0
78462,728,18308,7.0
78463,728,18319,7.2
78464,728,18322,7.75
78465,728,18324,7.0
78466,728,18327,7.0
78467,728,18367,8.5
78468,728,18435,6.5
78469,728,18483,8.0
